,age,job,marital,education,housing,loan,contact,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2919,36,admin.,single,university.degree,yes,no,cellular,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
2920,33,self-employed,single,high.school,yes,yes,cellular,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
2921,44,services,divorced,high.school,yes,yes,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
2922,30,services,single,high.school,yes,no,cellular,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes
2923,25,student,single,high.school,no,no,cellular,2,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,yes
2925,31,management,married,university.degree,no,no,cellular,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
2926,32,services,married,high.school,yes,yes,cellular,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
2927,31,blue-collar,single,basic.4y,no,yes,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
2928,36,technician,single,professional.course,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
2929,41,housemaid,married,high.school,yes,no,telephone,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
2930,55,blue-collar,married,basic.9y,yes,no,cellular,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
2931,57,management,divorced,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
2932,34,services,married,high.school,yes,no,cellular,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
2933,30,management,married,high.school,yes,no,cellular,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2934,40,technician,married,university.degree,no,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
2935,41,unemployed,married,basic.9y,yes,no,telephone,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
2937,35,blue-collar,married,basic.9y,no,no,cellular,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
2938,59,entrepreneur,married,university.degree,no,no,telephone,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
2939,41,self-employed,married,basic.9y,yes,no,telephone,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
2940,35,technician,married,professional.course,yes,yes,cellular,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
2941,41,admin.,divorced,high.school,no,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
2942,32,admin.,single,university.degree,yes,no,cellular,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,no
2944,60,self-employed,married,basic.9y,no,no,cellular,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
2945,34,admin.,married,university.degree,no,no,cellular,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,yes
2946,48,admin.,married,high.school,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
2947,50,management,married,university.degree,yes,no,cellular,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
2948,43,admin.,married,high.school,no,no,telephone,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
2949,46,services,divorced,basic.9y,no,no,cellular,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
2950,50,entrepreneur,married,university.degree,no,no,cellular,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
2951,30,technician,single,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
2952,44,blue-collar,married,basic.9y,yes,no,cellular,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
2955,32,admin.,married,university.degree,yes,no,cellular,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
2956,36,technician,married,professional.course,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
2957,40,services,married,basic.6y,no,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
2958,53,admin.,divorced,university.degree,yes,yes,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
2960,34,blue-collar,married,basic.4y,yes,yes,cellular,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
2961,34,technician,divorced,professional.course,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
2962,41,self-employed,married,basic.9y,yes,no,cellular,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
2963,48,blue-collar,married,basic.4y,no,no,cellular,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
2964,47,blue-collar,married,basic.4y,no,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
2965,39,services,married,high.school,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
2966,50,technician,married,basic.9y,yes,no,telephone,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
2967,38,technician,single,basic.6y,yes,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
2968,37,admin.,single,university.degree,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
2969,29,services,single,basic.9y,yes,no,cellular,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
2970,24,entrepreneur,single,high.school,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
2971,46,management,married,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
2972,35,admin.,single,university.degree,no,yes,telephone,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2974,33,admin.,single,university.degree,yes,no,cellular,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
2975,58,retired,married,professional.course,no,no,cellular,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
2976,36,blue-collar,married,basic.4y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
2977,41,technician,married,university.degree,yes,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2978,33,technician,single,professional.course,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
2979,29,admin.,married,university.degree,no,yes,cellular,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
2980,51,technician,single,university.degree,no,no,cellular,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
2981,52,management,married,university.degree,no,no,cellular,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,yes
2982,44,blue-collar,married,basic.9y,no,no,cellular,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
2983,42,admin.,married,high.school,no,yes,cellular,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
2984,43,admin.,married,university.degree,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
2985,32,services,married,high.school,no,no,cellular,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
2986,32,blue-collar,married,basic.4y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
2987,38,services,married,basic.4y,no,yes,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
2988,32,technician,married,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
2989,31,technician,married,professional.course,no,no,cellular,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
2990,37,blue-collar,married,basic.9y,yes,yes,cellular,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
2991,43,blue-collar,married,basic.9y,yes,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
2992,30,technician,married,university.degree,no,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
2993,34,blue-collar,married,basic.9y,yes,no,cellular,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
2995,29,admin.,single,university.degree,yes,no,cellular,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
2996,52,admin.,divorced,university.degree,yes,yes,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
2997,54,retired,divorced,basic.4y,no,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
2998,31,services,married,professional.course,no,no,cellular,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
2999,37,blue-collar,married,basic.6y,yes,no,cellular,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
3000,40,technician,single,university.degree,no,no,cellular,3,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,no
3001,43,technician,married,professional.course,no,no,cellular,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
3002,35,technician,divorced,professional.course,no,no,cellular,1,13,2,failure,-1.7,94.055,-39.8,0.7390000000000001,4991.6,no
3003,37,admin.,single,high.school,yes,no,cellular,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
3004,35,services,married,basic.6y,no,no,telephone,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3005,53,admin.,married,professional.course,yes,yes,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
3006,55,blue-collar,married,basic.4y,no,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
3007,40,unemployed,married,professional.course,no,yes,telephone,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes
3008,28,blue-collar,single,high.school,yes,no,telephone,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
3009,39,blue-collar,single,basic.4y,no,yes,telephone,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
3010,41,blue-collar,married,basic.9y,no,no,cellular,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
3011,46,blue-collar,married,basic.6y,yes,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3012,52,self-employed,married,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3013,44,admin.,single,high.school,no,yes,telephone,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,no
3014,31,unemployed,married,high.school,no,no,cellular,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
3015,31,blue-collar,married,basic.9y,no,no,cellular,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
3016,31,admin.,married,university.degree,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
3017,35,services,married,high.school,yes,no,cellular,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
3018,58,blue-collar,married,basic.4y,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
3019,38,technician,married,professional.course,yes,no,cellular,2,10,1,success,-1.8,92.84299999999999,-50.0,1.726,5099.1,yes
3020,51,admin.,married,basic.4y,no,no,cellular,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
3021,36,technician,married,professional.course,no,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3022,47,blue-collar,married,high.school,yes,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3023,49,admin.,single,high.school,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
3024,39,housemaid,married,basic.4y,yes,yes,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
3025,33,admin.,single,university.degree,yes,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
3026,66,retired,married,professional.course,no,yes,cellular,1,21,2,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
3027,36,technician,married,professional.course,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3028,46,blue-collar,divorced,basic.9y,no,no,cellular,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
3029,44,services,married,professional.course,yes,no,cellular,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
3030,50,technician,married,professional.course,yes,yes,telephone,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
3031,32,services,married,professional.course,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3032,52,housemaid,married,basic.6y,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
3033,26,blue-collar,single,high.school,no,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
3034,30,admin.,single,university.degree,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3035,34,technician,divorced,professional.course,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3036,30,management,married,university.degree,yes,yes,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
3037,56,retired,married,basic.4y,no,no,cellular,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
3038,33,blue-collar,married,basic.9y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3039,31,blue-collar,divorced,basic.6y,yes,no,telephone,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3041,46,services,married,professional.course,no,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3042,54,technician,married,basic.4y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3043,30,technician,single,university.degree,no,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
3045,45,services,married,high.school,yes,no,telephone,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
3046,45,unemployed,married,basic.4y,yes,yes,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
3047,55,retired,married,high.school,yes,no,cellular,3,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,no
3048,30,admin.,married,university.degree,no,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3049,82,housemaid,divorced,basic.4y,no,no,cellular,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8809999999999999,4991.6,yes
3051,39,entrepreneur,married,basic.9y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3052,46,technician,married,basic.9y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3053,33,blue-collar,single,basic.4y,no,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
3055,37,blue-collar,married,basic.4y,yes,no,cellular,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
3056,28,technician,single,professional.course,yes,no,cellular,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.851,5076.2,yes
3057,41,technician,divorced,university.degree,yes,yes,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
3058,39,admin.,married,university.degree,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3059,27,blue-collar,married,basic.4y,yes,no,telephone,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3060,39,housemaid,married,basic.9y,yes,yes,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
3061,46,technician,married,professional.course,yes,no,cellular,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
3062,38,technician,married,professional.course,no,no,cellular,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,no
3063,54,technician,single,high.school,yes,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
3064,25,admin.,single,basic.9y,no,no,cellular,29,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
3065,37,admin.,married,university.degree,no,yes,cellular,2,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,yes
3066,28,self-employed,single,basic.9y,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3067,53,blue-collar,married,basic.4y,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
3068,58,blue-collar,married,basic.4y,yes,no,cellular,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
3069,31,admin.,single,high.school,no,no,telephone,22,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
3070,42,services,married,high.school,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
3071,37,blue-collar,married,professional.course,yes,no,cellular,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
3072,37,self-employed,divorced,university.degree,no,no,cellular,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
3073,24,blue-collar,single,basic.9y,yes,no,cellular,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
3074,33,technician,married,professional.course,yes,no,telephone,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
3075,59,technician,married,professional.course,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3076,60,retired,married,basic.4y,no,no,cellular,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no
3077,31,admin.,married,university.degree,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
3078,38,technician,married,professional.course,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3080,26,admin.,single,university.degree,no,no,telephone,1,3,1,success,-1.7,94.027,-38.3,0.904,4991.6,yes
3081,52,retired,married,university.degree,no,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
3082,35,blue-collar,married,basic.9y,no,yes,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3083,42,admin.,divorced,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3084,46,unemployed,divorced,basic.9y,yes,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
3085,40,technician,married,professional.course,no,no,telephone,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
3086,58,admin.,married,university.degree,no,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3087,52,blue-collar,married,basic.4y,yes,no,cellular,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
3088,30,admin.,divorced,university.degree,no,yes,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
3089,44,blue-collar,married,basic.9y,no,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
3090,53,services,married,high.school,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
3091,30,management,single,university.degree,no,no,telephone,7,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
3092,43,blue-collar,married,basic.6y,no,no,cellular,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
3093,39,services,single,high.school,yes,no,cellular,6,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,yes
3094,43,management,married,basic.9y,yes,no,cellular,1,6,2,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,no
3095,57,blue-collar,divorced,basic.4y,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3096,37,admin.,single,university.degree,no,no,cellular,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes
3097,32,technician,married,university.degree,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
3098,40,admin.,single,professional.course,yes,no,cellular,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
3100,46,technician,divorced,university.degree,no,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
3101,33,services,single,high.school,yes,no,cellular,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
3102,49,management,divorced,university.degree,no,no,telephone,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
3103,52,management,married,high.school,no,no,cellular,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,yes
3104,31,admin.,single,university.degree,yes,no,cellular,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no
3105,32,blue-collar,married,basic.9y,yes,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
3106,37,admin.,single,university.degree,no,no,cellular,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
3107,45,housemaid,married,basic.4y,no,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3108,39,blue-collar,divorced,basic.6y,yes,yes,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
